,trade_utc,wallet,role,side,token_id,outcome_label,question,fill_price,fill_size,delta_usdc,book_before_utc,book_before_age_s,best_bid_before,best_ask_before,spread_before,mid_before,book_after_utc,book_after_age_s,best_bid_after,best_ask_after,spread_after,mid_after,context_status,edge_vs_mid_before,estimated_edge_usdc,wallet_label,notional,signed_shares,valid_before_book,strict_before_book,is_buy,is_sell,is_maker,is_taker,is_unenriched,edge_vs_mid_calc,estimated_edge_calc,edge_diff,estimated_edge_diff,book_before_age_bucket,spread_bucket,price_bucket,mid_drift_bps,alpha_bps,edge_bps_fill,minute_bucket,is_buy_num,is_maker_num,is_taker_num,abs_mid_distance,log_notional,cluster_3,cluster_4,cluster_5
10,2026-07-04 19:01:49,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,taker,buy,26895713768902859572307099332179579216237114281062297113584226124720853329935,Morocco,Spread: Morocco (-2.5),0.5009090909090909,11.0,-5.59249,2026-07-04 19:01:43,6,0.05,0.12,0.07,0.085,2026-07-04 19:02:12,23.0,0.912,0.92,0.008,0.916,good,-0.4159090909090908,-4.574999999999999,Mind.The.Gap,5.59249,11.0,True,True,True,False,False,True,False,-0.41590909090909084,-4.574999999999999,5.551115123125783e-17,0.0,6-15s,5-10c,0.40-0.60,97764.70588235295,97764.70588235295,-8180.613644369502,2026-07-04 19:01:00,1,0,1,0.41590909090909084,1.8859311223689172,2,2,2
11,2026-07-04 18:49:55,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,6530.49,2285.6715,2026-07-04 18:49:55,0,0.35,0.36,0.01,0.355,2026-07-04 18:49:55,0.0,0.35,0.36,0.01,0.355,excellent,-0.005,-32.65245000000003,Mind.The.Gap,2285.6715,-6530.49,True,True,False,True,True,False,False,-0.0050000000000000044,-32.65245000000003,4.336808689942018e-18,0.0,0s,0.5-1c,0.20-0.40,0.0,-0.0,-142.857142857143,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,7.7348525457522115,0,0,4
12,2026-07-04 18:49:55,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,8.62,3.017,2026-07-04 18:49:55,0,0.35,0.36,0.01,0.355,2026-07-04 18:49:55,0.0,0.35,0.36,0.01,0.355,excellent,-0.005,-0.0431,Mind.The.Gap,3.017,-8.62,True,True,False,True,True,False,False,-0.0050000000000000044,-0.043100000000000034,4.336808689942018e-18,3.469446951953614e-17,0s,0.5-1c,0.20-0.40,0.0,-0.0,-142.85714285714286,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,1.3905353553771451,1,1,4
13,2026-07-04 18:49:53,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3499999614999965,14.285713,4.999999,2026-07-04 18:49:51,2,0.34,0.35,0.01,0.345,2026-07-04 18:49:55,2.0,0.35,0.36,0.01,0.355,excellent,0.0049999614999965,0.0714280150000001,Mind.The.Gap,4.999999,-14.285713,True,True,False,True,True,False,False,0.004999961499996541,0.0714280150000001,-4.163336342344337e-17,0.0,1-5s,0.5-1c,0.20-0.40,289.8550724637684,-289.8550724637684,142.85605857121192,2026-07-04 18:49:00,0,1,0,0.004999961499996541,1.7917593025613745,1,1,4
14,2026-07-04 18:49:52,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,20.61,7.2135,2026-07-04 18:49:51,1,0.34,0.35,0.01,0.345,2026-07-04 18:49:55,3.0,0.35,0.36,0.01,0.355,excellent,0.005,0.10305,Mind.The.Gap,7.2135,-20.61,True,True,False,True,True,False,False,0.0050000000000000044,0.10305000000000009,-4.336808689942018e-18,-8.326672684688674e-17,1-5s,0.5-1c,0.20-0.40,289.8550724637684,-289.8550724637684,142.85714285714286,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,2.1057791419991174,1,1,4
15,2026-07-04 18:49:50,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,47.62,16.667,2026-07-04 18:49:47,3,0.34,0.35,0.01,0.345,2026-07-04 18:49:51,1.0,0.34,0.35,0.01,0.345,excellent,0.005,0.2381000000000002,Mind.The.Gap,16.667,-47.62,True,True,False,True,True,False,False,0.0050000000000000044,0.2381000000000002,-4.336808689942018e-18,0.0,1-5s,0.5-1c,0.20-0.40,0.0,-0.0,142.85714285714295,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,2.8716984926305433,1,1,4
16,2026-07-04 18:49:50,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,4.8,1.68,2026-07-04 18:49:47,3,0.34,0.35,0.01,0.345,2026-07-04 18:49:51,1.0,0.34,0.35,0.01,0.345,excellent,0.005,0.024,Mind.The.Gap,1.68,-4.8,True,True,False,True,True,False,False,0.0050000000000000044,0.02400000000000002,-4.336808689942018e-18,-2.0816681711721685e-17,1-5s,0.5-1c,0.20-0.40,0.0,-0.0,142.85714285714286,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,0.9858167945227653,1,1,4
17,2026-07-04 18:49:50,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.349999976510066,25.542856,8.939999,2026-07-04 18:49:47,3,0.34,0.35,0.01,0.345,2026-07-04 18:49:51,1.0,0.34,0.35,0.01,0.345,excellent,0.004999976510066,0.1277136799999999,Mind.The.Gap,8.939999,-25.542856,True,True,False,True,True,False,False,0.0049999765100660065,0.12771367999999855,-6.938893903907228e-18,1.3600232051658168e-15,1-5s,0.5-1c,0.20-0.40,0.0,-0.0,142.85648130385687,2026-07-04 18:49:00,0,1,0,0.0049999765100660065,2.2965669200648557,1,1,4
18,2026-07-04 18:49:47,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3499999562499945,11.42857,3.999999,2026-07-04 18:49:47,0,0.34,0.35,0.01,0.345,2026-07-04 18:49:47,0.0,0.34,0.35,0.01,0.345,excellent,0.0049999562499945,0.0571423500000002,Mind.The.Gap,3.999999,-11.42857,True,True,False,True,True,False,False,0.004999956249994553,0.057142350000000244,-5.2909066017292616e-17,-4.163336342344337e-17,0s,0.5-1c,0.20-0.40,0.0,-0.0,142.85591071397818,2026-07-04 18:49:00,0,1,0,0.004999956249994553,1.6094377124340804,1,1,4
19,2026-07-04 18:49:46,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3499999159999865,7.142856,2.499999,2026-07-04 18:49:43,3,0.34,0.35,0.01,0.345,2026-07-04 18:49:47,1.0,0.34,0.35,0.01,0.345,excellent,0.0049999159999865,0.03571368,Mind.The.Gap,2.499999,-7.142856,True,True,False,True,True,False,False,0.004999915999986504,0.0357136799999996,-4.336808689942018e-18,3.95516952522712e-16,1-5s,0.5-1c,0.20-0.40,0.0,-0.0,142.85477714191086,2026-07-04 18:49:00,0,1,0,0.004999915999986504,1.2527626827810414,1,1,4
20,2026-07-04 18:49:43,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,16.94,5.929,2026-07-04 18:49:43,0,0.34,0.35,0.01,0.345,2026-07-04 18:49:43,0.0,0.34,0.35,0.01,0.345,excellent,0.005,0.0847,Mind.The.Gap,5.929,-16.94,True,True,False,True,True,False,False,0.0050000000000000044,0.08470000000000008,-4.336808689942018e-18,-8.326672684688674e-17,0s,0.5-1c,0.20-0.40,0.0,-0.0,142.85714285714286,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,1.9357155026452442,1,1,4
21,2026-07-04 18:49:41,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3499999718246842,15.971427,5.589999,2026-07-04 18:49:38,3,0.34,0.35,0.01,0.345,2026-07-04 18:49:43,2.0,0.34,0.35,0.01,0.345,excellent,0.0049999718246842,0.0798566850000005,Mind.The.Gap,5.589999,-15.971427,True,True,False,True,True,False,False,0.004999971824684202,0.07985668500000052,-1.734723475976807e-18,-2.7755575615628914e-17,1-5s,0.5-1c,0.20-0.40,0.0,-0.0,142.85634934818503,2026-07-04 18:49:00,0,1,0,0.004999971824684202,1.885553196769336,1,1,4
22,2026-07-04 18:49:38,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,taker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.35,26.35,9.04267,2026-07-04 18:49:38,0,0.34,0.35,0.01,0.345,2026-07-04 18:49:38,0.0,0.34,0.35,0.01,0.345,excellent,0.005,0.1317500000000001,Mind.The.Gap,9.04267,-26.35,True,True,False,True,False,True,False,0.0050000000000000044,0.13175000000000012,-4.336808689942018e-18,-2.7755575615628914e-17,0s,0.5-1c,0.20-0.40,0.0,-0.0,145.69811792313564,2026-07-04 18:49:00,0,0,1,0.0050000000000000044,2.306843015163785,0,3,4
23,2026-07-04 18:49:25,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,102051736436656560797672629859737891705962543111476656351708851920203673046762,Yes,Will Morocco win on 2026-07-04?,0.9799999998982394,4520.413927,4430.005648,2026-07-04 18:49:25,0,0.981,0.982,0.001,0.9815,2026-07-04 18:49:25,0.0,0.981,0.982,0.001,0.9815,excellent,-0.0015000001017606,-6.780621350500289,Mind.The.Gap,4430.005648,-4520.413927,True,True,False,True,True,False,False,-0.0015000001017606568,-6.780621350500289,5.681219383824043e-17,0.0,0s,0-0.5c,0.95-1.00,0.0,-0.0,-15.306123488942983,2026-07-04 18:49:00,0,1,0,0.0015000001017606568,8.396381845854512,0,0,4
24,2026-07-04 18:49:23,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,102051736436656560797672629859737891705962543111476656351708851920203673046762,Yes,Will Morocco win on 2026-07-04?,0.98,283.88,278.2024,2026-07-04 18:49:20,3,0.971,0.978,0.007,0.9745,2026-07-04 18:49:25,2.0,0.981,0.982,0.001,0.9815,excellent,0.0054999999999999,1.5613399999999855,Mind.The.Gap,278.2024,-283.88,True,True,False,True,True,False,False,0.005499999999999949,1.5613399999999855,-4.9439619065339e-17,0.0,1-5s,0.5-1c,0.95-1.00,71.83170856849672,-71.83170856849672,56.12244897959131,2026-07-04 18:49:00,0,1,0,0.005499999999999949,5.6319369668398105,0,0,4
25,2026-07-04 18:49:22,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,226.02,81.3672,2026-07-04 18:49:22,0,0.35,0.36,0.01,0.355,2026-07-04 18:49:22,0.0,0.35,0.36,0.01,0.355,excellent,0.005,1.130100000000001,Mind.The.Gap,81.3672,-226.02,True,True,False,True,True,False,False,0.0050000000000000044,1.130100000000001,-4.336808689942018e-18,0.0,0s,0.5-1c,0.20-0.40,0.0,-0.0,138.88888888888903,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,4.411187299416782,0,1,4
26,2026-07-04 18:49:22,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,207.2,74.592,2026-07-04 18:49:22,0,0.35,0.36,0.01,0.355,2026-07-04 18:49:22,0.0,0.35,0.36,0.01,0.355,excellent,0.005,1.036000000000001,Mind.The.Gap,74.592,-207.2,True,True,False,True,True,False,False,0.0050000000000000044,1.036000000000001,-4.336808689942018e-18,0.0,0s,0.5-1c,0.20-0.40,0.0,-0.0,138.88888888888903,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,4.325350457480325,0,1,4
27,2026-07-04 18:49:13,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3599999207999778,5.555554,1.999999,2026-07-04 18:49:11,2,0.34,0.35,0.01,0.345,2026-07-04 18:49:16,3.0,0.35,0.36,0.01,0.355,excellent,0.0149999207999778,0.0833328700000002,Mind.The.Gap,1.999999,-5.555554,True,True,False,True,True,False,False,0.014999920799977806,0.08333286999999989,-6.938893903907228e-18,3.0531133177191805e-16,1-5s,0.5-1c,0.20-0.40,289.8550724637684,-289.8550724637684,416.66455833228014,2026-07-04 18:49:00,0,1,0,0.014999920799977806,1.098611955334721,1,1,4
28,2026-07-04 18:49:01,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,3200.0,1152.0,2026-07-04 18:48:59,2,0.35,0.36,0.01,0.355,2026-07-04 18:49:03,2.0,0.34,0.35,0.01,0.345,excellent,0.005,16.000000000000014,Mind.The.Gap,1152.0,-3200.0,True,True,False,True,True,False,False,0.0050000000000000044,16.000000000000014,-4.336808689942018e-18,0.0,1-5s,0.5-1c,0.20-0.40,-281.6901408450707,281.6901408450707,138.88888888888903,2026-07-04 18:49:00,0,1,0,0.0050000000000000044,7.050122520269059,0,0,4
29,2026-07-04 18:48:59,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,buy,101238961791599951615685057841199539507679732083288763835613798393210363728749,Morocco,Canada vs. Morocco: Team to Advance,0.99,8.19,-8.1081,2026-07-04 18:48:58,1,0.991,0.995,0.004,0.993,2026-07-04 18:49:02,3.0,0.991,0.995,0.004,0.993,excellent,0.003,0.02457,Mind.The.Gap,8.1081,8.19,True,True,True,False,True,False,False,0.0030000000000000027,0.02457000000000002,-2.6020852139652106e-18,-1.734723475976807e-17,1-5s,0-0.5c,0.95-1.00,0.0,0.0,30.303030303030305,2026-07-04 18:48:00,1,1,0,0.0030000000000000027,2.209164127500026,0,0,0
30,2026-07-04 18:48:46,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,buy,101238961791599951615685057841199539507679732083288763835613798393210363728749,Morocco,Canada vs. Morocco: Team to Advance,0.99,67.87,-67.1913,2026-07-04 18:48:42,4,0.991,0.994,0.003,0.9925,2026-07-04 18:48:48,2.0,0.994,0.995,0.001,0.9945,excellent,0.0025,0.1696750000000039,Mind.The.Gap,67.1913,67.87,True,True,True,False,True,False,False,0.0025000000000000577,0.16967500000000393,-5.767955557622884e-17,-2.7755575615628914e-17,1-5s,0-0.5c,0.95-1.00,20.151133501259462,20.151133501259462,25.252525252525835,2026-07-04 18:48:00,1,1,0,0.0025000000000000577,4.22231699072978,0,0,0
31,2026-07-04 18:48:46,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.3599999990534204,633.86111,228.189999,2026-07-04 18:48:44,2,0.35,0.36,0.01,0.355,2026-07-04 18:48:49,3.0,0.32,0.34,0.02,0.33,excellent,0.0049999990534204,3.169304950000012,Mind.The.Gap,228.189999,-633.86111,True,True,False,True,True,False,False,0.004999999053420412,3.169304950000012,-1.214306433183765e-17,0.0,1-5s,0.5-1c,0.20-0.40,-704.2253521126751,704.2253521126751,138.88886296020414,2026-07-04 18:48:00,0,1,0,0.004999999053420412,5.434551349508124,0,1,4
32,2026-07-04 18:48:46,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,buy,101238961791599951615685057841199539507679732083288763835613798393210363728749,Morocco,Canada vs. Morocco: Team to Advance,0.99,243.653,-241.21647,2026-07-04 18:48:42,4,0.991,0.994,0.003,0.9925,2026-07-04 18:48:48,2.0,0.994,0.995,0.001,0.9945,excellent,0.0025,0.6091325000000141,Mind.The.Gap,241.21647,243.653,True,True,True,False,True,False,False,0.0025000000000000577,0.6091325000000141,-5.767955557622884e-17,0.0,1-5s,0-0.5c,0.95-1.00,20.151133501259462,20.151133501259462,25.252525252525835,2026-07-04 18:48:00,1,1,0,0.0025000000000000577,5.489831830458512,0,0,0
33,2026-07-04 18:48:44,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,1562.5,562.5,2026-07-04 18:48:44,0,0.35,0.36,0.01,0.355,2026-07-04 18:48:44,0.0,0.35,0.36,0.01,0.355,excellent,0.005,7.812500000000007,Mind.The.Gap,562.5,-1562.5,True,True,False,True,True,False,False,0.0050000000000000044,7.812500000000007,-4.336808689942018e-18,0.0,0s,0.5-1c,0.20-0.40,0.0,-0.0,138.88888888888903,2026-07-04 18:48:00,0,1,0,0.0050000000000000044,6.334167333479831,0,1,4
34,2026-07-04 18:48:44,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,1562.5,562.5,2026-07-04 18:48:44,0,0.35,0.36,0.01,0.355,2026-07-04 18:48:44,0.0,0.35,0.36,0.01,0.355,excellent,0.005,7.812500000000007,Mind.The.Gap,562.5,-1562.5,True,True,False,True,True,False,False,0.0050000000000000044,7.812500000000007,-4.336808689942018e-18,0.0,0s,0.5-1c,0.20-0.40,0.0,-0.0,138.88888888888903,2026-07-04 18:48:00,0,1,0,0.0050000000000000044,6.334167333479831,0,1,4
35,2026-07-04 18:48:43,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,90.85,32.706,2026-07-04 18:48:39,4,0.34,0.35,0.01,0.345,2026-07-04 18:48:44,1.0,0.35,0.36,0.01,0.355,excellent,0.015,1.362750000000001,Mind.The.Gap,32.706,-90.85,True,True,False,True,True,False,False,0.015000000000000013,1.362750000000001,-1.3877787807814457e-17,0.0,1-5s,0.5-1c,0.20-0.40,289.8550724637684,-289.8550724637684,416.6666666666669,2026-07-04 18:48:00,0,1,0,0.015000000000000013,3.5176758630538285,1,1,4
36,2026-07-04 18:48:43,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,buy,101238961791599951615685057841199539507679732083288763835613798393210363728749,Morocco,Canada vs. Morocco: Team to Advance,0.99,150.55,-149.0445,2026-07-04 18:48:42,1,0.991,0.994,0.003,0.9925,2026-07-04 18:48:48,5.0,0.994,0.995,0.001,0.9945,excellent,0.0025,0.3763750000000087,Mind.The.Gap,149.0445,150.55,True,True,True,False,True,False,False,0.0025000000000000577,0.37637500000000873,-5.767955557622884e-17,-5.551115123125783e-17,1-5s,0-0.5c,0.95-1.00,20.151133501259462,20.151133501259462,25.252525252525835,2026-07-04 18:48:00,1,1,0,0.0025000000000000577,5.010931916766069,0,0,0
37,2026-07-04 18:48:43,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,buy,101238961791599951615685057841199539507679732083288763835613798393210363728749,Morocco,Canada vs. Morocco: Team to Advance,0.99,1133.79,-1122.4521,2026-07-04 18:48:42,1,0.991,0.994,0.003,0.9925,2026-07-04 18:48:48,5.0,0.994,0.995,0.001,0.9945,excellent,0.0025,2.8344750000000656,Mind.The.Gap,1122.4521,1133.79,True,True,True,False,True,False,False,0.0025000000000000577,2.8344750000000656,-5.767955557622884e-17,0.0,1-5s,0-0.5c,0.95-1.00,20.151133501259462,20.151133501259462,25.252525252525835,2026-07-04 18:48:00,1,1,0,0.0025000000000000577,7.02416145609256,0,0,0
38,2026-07-04 18:48:43,0x83255595ba1fadd2e734cb30a0fb8110301a19cc,maker,sell,92558617592610075024809620259581225959591222778250295886163453827086930306302,Over,Canada vs. Morocco: O/U 2.5,0.36,100.0,36.0,2026-07-04 18:48:39,4,0.34,0.35,0.01,0.345,2026-07-04 18:48:44,1.0,0.35,0.36,0.01,0.355,excellent,0.015,1.500000000000001,Mind.The.Gap,36.0,-100.0,True,True,False,True,True,False,False,0.015000000000000013,1.5000000000000013,-1.3877787807814457e-17,-2.220446049250313e-16,1-5s,0.5-1c,0.20-0.40,289.8550724637684,-289.8550724637684,416.66666666666697,2026-07-04 18:48:00,0,1,0,0.015000000000000013,3.6109179126442243,1,1,4
