condition_id,category,merge_sets,consumed_token0_cost_basis,consumed_token1_cost_basis,pair_cost_per_set,merge_payout_usdc,realized_edge_usdc,realized_edge_per_set,realized_edge_bps
0x514e5df3c8d10970c3aae87e6de92121987d5a327373bcb6096775e30835f551,Sports,224.393816,13.463629,204.198375,0.970000,224.393816,6.731812,0.030000,299.999911
0x31e596855609c6d87436d5a5ff53fcd85964edde17843b268ca5cfdae9712147,Sports,12.868851,9.222677,5.018852,1.106667,12.868851,-1.372678,-0.106667,-1066.666752
0x4b5cd4045e37e38547ffc5cfad2e20c26bb7b987a90811d1d3fb691fe0d1d378,Sports,332.447777,257.708541,54.433701,0.938921,332.447777,20.305535,0.061079,610.788727
0x565b79a09e4a8f0f6c926cee97e06fbba0223cad789cb0e77c191f8e0e9d0c95,Sports,2039.430796,973.701905,363.749245,0.655796,2039.430796,701.979646,0.344204,3442.037100
0x17f6377b0b1164fc25fe6c241d57a5a99c9ab1a2e37b7f39d4438e2368593171,Sports,44.187887,3.316693,32.663164,0.814247,44.187887,8.208030,0.185753,1857.529351
0x768960a0459400b5fd0ebd04980778fa3079e538763394f80fabc5a271cd3e75,Sports,5327.362050,724.000563,3943.527357,0.876142,5327.362050,659.834130,0.123858,1238.575722
0x8070d9ca706a8e32a4374b279d37642413d799ec90d0e02b044f446ea1abc513,Sports,8011.960194,1845.508440,3516.127206,0.669204,8011.960194,2650.324548,0.330796,3307.960204
0xac5e2c0bc09508a6fb466c06241e28810f65e585a3089a8ecefbcfd35ebf8345,Sports,197.904539,27.904540,173.079805,1.015562,197.904539,-3.079806,-0.015562,-155.620783
0x04e71a8fed18b2ac8dab9d5df7005e610b2a1dc05d8e3212bb49909cc1c0b9d0,Sports,4724.283329,3332.463332,856.143125,0.886612,4724.283329,535.676872,0.113388,1133.879648
0x88d02ee30611ad77350957169df0440fed08e9392cfe985ae8e7dbf4daf3c6cb,Sports,9.887825,4.253927,3.843626,0.818942,9.887825,1.790272,0.181058,1810.581985
0x5ed55218fede48c79c4b2cee6c4620de4b7ac17296e94ba19cd41b0e0a6f360d,Sports,1.612902,0.612903,1.375972,1.233104,1.612902,-0.375973,-0.233104,-2331.035971
0x411bd94ab14854ff7c98b039af51937d10e2a12bbfb7ab1529d11f3162cf0d8f,Sports,381.275628,259.267427,110.569933,0.970000,381.275628,11.438268,0.030000,299.999977
0x1e10de635e3563567f490516f470b64faf8be6bc4d82d190bd5ee7c759db161c,Sports,11.656500,0.116565,9.647296,0.837632,11.656500,1.892639,0.162368,1623.676559
0x55d3cbdf47295dfdc265faaf4999a5ef26c3663c55aa4d6d8b1bc191e1b3c373,Sports,116.176750,0.766853,111.273408,0.964395,116.176750,4.136489,0.035605,356.051382
0x54915b6a065ae5afc34a373c6c40fb99ae2e04edc220ad6d27635362e03022e2,Sports,128.065340,28.948142,93.549231,0.956522,128.065340,5.567967,0.043478,434.775475
0x7cf0f34759e339e454ede0f2232bf93b792d259f95d2de17f0b6061c9ca0c3f2,Sports,458.483635,24.466104,439.314436,1.011553,458.483635,-5.296905,-0.011553,-115.530959
0xb3e248d0f0f03d600e94ac83dfb3117311f451f53751ae3022a3fafbfd6f9042,Sports,3.488371,0.488372,3.086520,1.024803,3.488371,-0.086521,-0.024803,-248.028280
0x99180e075ef8770ceeafea3a4ba8449da89e11278ebf22a9039f9e8acd82137a,Sports,4000.220000,1830.086900,2996.335342,1.206539,4000.220000,-826.202242,-0.206539,-2065.392009
0x3b292e9b57d64a36df92b0c8e9ba1f0c8acb7693922126ef78ab948d7907015f,Sports,14224.481442,4571.999031,7978.893204,0.882344,14224.481442,1673.589207,0.117656,1176.555514
0x57d4ad280d366a02f5d36904b45ab1e9e97e2e65f930634753c30b2775b87a7b,Sports,56.470000,24.895000,42.105436,1.186478,56.470000,-10.530436,-0.186478,-1864.784111
0x8671753e16b9fe2fee04654b93f1fbc5a27ea9ca71564bae0d4908bb8d448b0b,Sports,9.530000,2.763700,8.647340,1.197381,9.530000,-1.881040,-0.197381,-1973.809524
0x27a91183ecb9a893f65146ab4603ba0b94b8d56c5ece33f2434c49b4f9b23751,Sports,726.630000,668.587900,90.381120,1.044505,726.630000,-32.339020,-0.044505,-445.054836
0xb2956c2d754a8ea9d5c0622bf51a7449554c757ca2b35563ab80d578a759a5cf,Sports,1069.741480,262.286081,247.211588,0.476281,1069.741480,560.243811,0.523719,5237.188809
0x6bc015795691e1a162e1b729960c85346387ad1a7c09338acd51790b7e98e01d,Sports,5211.416665,3991.262496,316.836126,0.826666,5211.416665,903.318043,0.173334,1733.344503
0xdeaaeae3b694155c8cac2cc39713f6a746d5d465396045c7529baa89d7f73fdf,Sports,66.170000,3.846800,51.764023,0.840423,66.170000,10.559177,0.159577,1595.765028
0x1f8aa7b470ec772af16db070a9e4848957945de5a76609807ca358f1bc09752d,Sports,89.410000,5.900900,60.158469,0.738836,89.410000,23.350631,0.261164,2611.635331
0x8e840c60c705ee3cffb3bf7c9c552c66441219e47f6c559c3d13e36ed26b3405,Sports,342.779115,32.798527,293.567532,0.952118,342.779115,16.413056,0.047882,478.823093
0x87dd8e75144adf5896cecd9da3ea3171dc10975f6d77c04af69085ccb439bb79,Sports,1008.155398,69.210687,392.700802,0.458175,1008.155398,546.243909,0.541825,5418.251096
0x58ee2392de07a7da49fd0135100ed7732f53f3ebd73d12cb980dad2f10342699,Sports,915.986665,639.386392,106.449899,0.814244,915.986665,170.150374,0.185756,1857.563880
0x2a81102cff4d226aa11d361f1be1ea3887613b8b1c8564e1cd513f7a03ca86c4,Sports,151.142050,24.046061,125.307651,0.988168,151.142050,1.788338,0.011832,118.321659
0xe802c03e1dd87b4e08d1a76993515e0c7a4937e9bffc17e13442c810c03bcdb3,Sports,62.560000,6.510291,34.380600,0.653627,62.560000,21.669109,0.346373,3463.732313
0xb775bfaceb3f0648819c39a2463379a6c7848a1bde317825f773404222cab195,Sports,480.490000,312.372300,158.561700,0.980112,480.490000,9.556000,0.019888,198.880307
0x12babb8dc378cac483299e716594b5eceb3d6fb59e6b2280f0bb791710b1c4fc,Sports,3637.127140,189.042724,2290.509134,0.681734,3637.127140,1157.575282,0.318266,3182.663783
0x16970ebc8e96a608e1e428c7e82049766e57ed54994229341c604981687fc688,Sports,1051.566786,55.476356,978.302580,0.983084,1051.566786,17.787850,0.016916,169.155682
0xbb285bad53b17214d2bc435f1e755d2c44105db5797a81a8923662d0c96364b2,Sports,8642.197263,3873.945672,2454.138691,0.732231,8642.197263,2314.112900,0.267769,2677.690441
0xb3ebb54c81fcaffcdf5f2e352b7bc39818e42d4f2b0532afc0414e17d84d1ead,Sports,1161.271500,345.484503,257.671794,0.519393,1161.271500,558.115203,0.480607,4806.069924
0x08a103c3d864263413d419585b70fcc5b77bdc3f264714d2bf4c7beba4374d84,Sports,8.000000,0.880000,4.707486,0.698436,8.000000,2.412514,0.301564,3015.642458
0x9c0dd1ac9e1362a3316ba8f0dd75c2fe727053bcd14d465c5ddd5ff51fbdbccd,Sports,62.620000,42.217072,15.749600,0.925689,62.620000,4.653328,0.074311,743.105750
0xed8da673df65db4f370568f91e9c74642d87ae1d53123396a02111b9b0648ff2,Sports,1552.893427,1024.537566,466.493892,0.960163,1552.893427,61.861969,0.039837,398.365835
0xad2a4a108920148a0f4436f608a6a9088888d9aac10229410f874089de5ab1d3,Sports,35.010000,13.977000,22.826780,1.051236,35.010000,-1.793780,-0.051236,-512.362307
0xbf369fdd39c30ad3e162cf9b3d0111cf880cbb398f8c3d3b35ffcd12c3326a9c,Sports,241.400000,9.656000,216.108000,0.935228,241.400000,15.636000,0.064772,647.721624
0x48eb1e9e04a62c3a10c248aa8318e387424fee2d56769f58e634212531138c7f,Sports,125.000000,50.750000,84.803964,1.084432,125.000000,-10.553964,-0.084432,-844.317108
0x2361a69ec5700e56aa3b7d6fc1a3c68f3c8f404d8f5bf95e95a04609bc856dc8,Sports,2.000000,0.500000,1.000000,0.750000,2.000000,0.500000,0.250000,2500.000000
0x02fa24e09dafe24da95b4d4adea91cdf221d6f8f0c1f2221f498619d762f5267,Sports,5.000000,0.350000,4.450000,0.960000,5.000000,0.200000,0.040000,400.000000
0x4fd40d6b66351701b6178f3828f96a2d2bb165f5710ed937491f7cfa2a39bf4d,Sports,188.890457,2.513098,18.216098,0.109742,188.890457,168.161261,0.890258,8902.581107
0x698f0e145a37eb152868b09233efd2e601fbf1e6888b50b8556704e653c1415a,Sports,192.641697,71.337598,33.785853,0.545694,192.641697,87.518246,0.454306,4543.058311
0x796d28706d9e33aac7c199b711102b5bbc830e41709973ad55ade3f6b19fe322,Sports,31.740000,2.856600,6.931311,0.308378,31.740000,21.952089,0.691622,6916.222013
0x17412301390d5694046d4237a866b57e390066f69b876b9e18016a353dc85b3d,Sports,21.100000,1.477000,20.467000,1.040000,21.100000,-0.844000,-0.040000,-400.000000
0xbba2a9daf117a54216a879e06e6fc8079fe14feb2b563d6bd6c090f23c6e887d,Sports,14.686900,0.146869,13.658507,0.939979,14.686900,0.881524,0.060021,600.210795
0xb9627a191907d65478dcd9c8ddf78f905491d6b0b0187f83208d846adf5e03c7,Sports,739.610046,649.641460,41.937071,0.935058,739.610046,48.031515,0.064942,649.416742
0xc2668da47b847b448064abf5c6a71d47525e583dfc647d64d6caef0051561322,Sports,1584.615713,1048.151534,207.448377,0.792369,1584.615713,329.015802,0.207631,2076.312884
0x128f2e49e71d4439c836b1218b938c1a7975456537b8f539ac75d3f363bfe2d4,Sports,12762.697409,10000.308445,2153.245434,0.952272,12762.697409,609.143530,0.047728,477.284315
0xebfab2749a13dcba71207bc3e453511598f34a1c5173649b919dac1e3a78e686,Sports,21.020000,3.993800,17.867000,1.040000,21.020000,-0.840800,-0.040000,-400.000000
0x69f6eb7065b5f6cb03af20773f4a3a103c1d7cb454e7a110b19a4ee2f420f013,Sports,500.942929,409.048833,183.777533,1.183421,500.942929,-91.883437,-0.183421,-1834.209672
0x1791a6ca810326945120edf4e510da1ea5151e8c929b33c684c6dcd14bb65e46,Sports,44.280000,9.908800,17.045229,0.608718,44.280000,17.325971,0.391282,3912.820880
0x9f40f9e52eef625e21a07b90bb696e2c03d159c1fc64bee313aeb8541661749b,Sports,96.050000,12.486500,65.314291,0.810003,96.050000,18.249209,0.189997,1899.969700
0x63123f73482c371a78e5cb0df3e2f764c27498c05b7cbb8cf1085b61b0b02773,Sports,2101.549458,1689.089616,1000.158863,1.279650,2101.549458,-587.699021,-0.279650,-2796.503401
0x9ee0c28c208bf44c00e4bd1a041716a4c6e2ed0a28bc254f9a8456baacdee2af,Sports,484.318135,211.925954,254.494140,0.963045,484.318135,17.898041,0.036955,369.551332
0xaaf422c5e97f9a978bbf85236d7c389bf77573c7997f7ad2ed55219faba21ec6,Sports,407.150000,22.393250,362.363500,0.945000,407.150000,22.393250,0.055000,550.000000
0x7488565717f0267d28858beb3d0f1d9c7769e26a58c96c67cd7fa2fa1096728f,Sports,25766.517417,8456.645645,12034.640531,0.795268,25766.517417,5275.231241,0.204732,2047.320232
0x5a095b0e876f74acaa3b08ef1307ebcbc91c94c27f885daef0b62642ce853be3,Sports,1900.183669,1336.483329,813.170195,1.131287,1900.183669,-249.469855,-0.131287,-1312.872323
0xfe90d90473aaea81dbc1073cd7067e830f1115e8c445917d59a87756e66e8e79,Sports,1002.572357,28.375383,0.172365,0.028475,1002.572357,974.024609,0.971525,9715.254986
0x37458f6f9d9019cf91feb5ef27616c240a1295834c2cb88f4ff66bb8b5862c1b,Sports,0.109150,0.002183,0.100689,0.942487,0.109150,0.006278,0.057513,575.129935
0x668e947785286a422edfa0a3c9dee0c9920ef5840bcaaddb99064b57613ab02e,Sports,986.174441,106.037453,900.614643,1.020765,986.174441,-20.477655,-0.020765,-207.647396
0x8b8fc4a0fe5395e59535dbb6862bc43d6df32f3fd6045f3ae29c82243cced5ef,Sports,3854.751359,1524.107600,1398.301837,0.758132,3854.751359,932.341922,0.241868,2418.682386
0x5a1991e69f29e70102f4154a8cf01f83951c22ea99656b91360c2b36ffc45315,Sports,480.480000,36.150717,413.042400,0.934884,480.480000,31.286883,0.065116,651.158898
0xc88df1e30717204518f4be754ff62b95d510886535d4e338518c5cbb84518879,Sports,102.888531,8.108300,76.412035,0.821475,102.888531,18.368196,0.178525,1785.252088
0x2f32769f5135706ee1224d4681e43e92b47ad7bee251affba0955ec0c9c2f583,Sports,573.654759,30.590704,406.174761,0.761373,573.654759,136.889294,0.238627,2386.266157
0xfb7e6a63faded5ecfdc9b2df8107a9410fcb7303970c17e6ebed65453ead4575,Sports,33.330000,6.666000,23.331000,0.900000,33.330000,3.333000,0.100000,1000.000000
0x7cafe17fcabbd035a04f0ff5092b741d2d4ed20f7b654dbebe17e2dc26e6b782,Sports,2.241754,0.201758,1.972744,0.970000,2.241754,0.067252,0.030000,299.999375
0x21815987fb9f9f5bce9c351d60cee0cee7266ce96722ecd0b781d679e79ebded,Sports,214.140000,81.238530,44.410560,0.586761,214.140000,88.490910,0.413239,4132.385833
0x53bb8ea93e85d70b8185029f2f315c41aeae70c1b0611276ee97e85b1415b4fa,Sports,738.870000,267.861000,432.240751,0.947530,738.870000,38.768249,0.052470,524.696483
0xbf3de0f8e699de813f78deb3846efecbb638400bfa3782faac17f094d377b32c,Sports,10.000000,0.650000,8.125000,0.877500,10.000000,1.225000,0.122500,1225.000000
0x48e643a93888373f93e64dfc22038fa38e9f0eef2d5a739e76fc8ab0881dc1c3,Sports,22982.955168,12821.750775,7190.084126,0.870725,22982.955168,2971.120267,0.129275,1292.749451
0x151d9113c20335006a2be36871f1db63e49f97ac006cc59f9aa811c173970115,Sports,71.324135,29.956137,34.948826,0.910000,71.324135,6.419172,0.090000,899.999956
0x9c4b9abda44275da5a1f1b2822dd0d49f4adcfffb731abe70685ae6c71e8e1a7,Sports,13913.054099,8395.561272,3822.735522,0.878189,13913.054099,1694.757305,0.121811,1218.105883
0x74ed2e8e337712cd2006ff1b530ec612e16559c54b6f133116f6912dc72bf6a8,Sports,25.000000,1.258764,16.450000,0.708351,25.000000,7.291236,0.291649,2916.494529
0x9e5caf7950102fe8edc581db0289106c4b640160112e9cd73a2020fef6a4ae3f,Sports,616.778092,486.103956,306.207400,1.284597,616.778092,-175.533264,-0.284597,-2845.971119
0xe8c86d8e4db27fc02ccd29b83d8224a17b1834f815d6eb18d5608a872aadf02d,Sports,608.363635,412.323636,15.050877,0.702498,608.363635,180.989122,0.297502,2975.015464
0x16fca274a6b71e6166cd3e8bf0d986585ef252dbd7a4ad46eb303774e2606664,Sports,490.074735,3.619511,404.457236,0.832683,490.074735,81.997988,0.167317,1673.173143
0xad5cfa3d856f1f1d1af4601a7b5df5bc9fe1890b31d9778fcaa0e687b0bf3d71,Sports,9074.688105,1699.935917,5654.406731,0.810424,9074.688105,1720.345457,0.189576,1895.762628
0x5e6a4a6d3e1f97a58dfc1c69ea5d2dd42b7ea3525870302c8e9c3514b7c77c86,Sports,3424.590108,668.433550,2631.657115,0.963645,3424.590108,124.499443,0.036355,363.545531
0xe2d3f2f3c549dfd922cedb340f24678e402f0d8765403fa95422f731309b5d40,Sports,50.000000,15.000000,10.897383,0.517948,50.000000,24.102617,0.482052,4820.523484
0x89923f145653b688cc555d9021551c54fda5e34b08ad6072471b2cdee75b87b6,Sports,117.544284,12.809031,76.403785,0.758972,117.544284,28.331468,0.241028,2410.280340
0xa7e75a8214ab8076184f8627e68345ffa18fc50e929fdec2a961cdca527e4911,Sports,15.705713,7.008514,10.208713,1.096240,15.705713,-1.511514,-0.096240,-962.397855
0x313dee02169c13b35c4667775eee5a904d9186b47c58ffccaaa3626f908f0066,Sports,3884.866903,750.919393,2823.865906,0.920182,3884.866903,310.081604,0.079818,798.178192
0x78cd7010ac9132fd15ef1faab06d2ccf1e472fd8cd6d155b8a13512f69ce65d9,Sports,1373.010000,1013.961990,235.443526,0.909976,1373.010000,123.604484,0.090024,900.244602
0x81f4be97e00626ec0c40b45dfa0c59b339fadd123fdda9bf584fe4f04a25b906,Sports,13.880000,9.438400,4.025200,0.970000,13.880000,0.416400,0.030000,299.999953
0xf4b170643584205a09e8e23c50816326edca831f32618791914f86e0c6499e3c,Sports,7250.142237,3402.667571,3368.175853,0.933891,7250.142237,479.298813,0.066109,661.088841
0x48e313b4d59d5d2ef01a2f6e89b0ff92f8e7921b01607f2a24bce51d6a91e641,Sports,8.839074,6.151599,2.361876,0.963164,8.839074,0.325599,0.036836,368.363198
0x9ba3386eba1b3604cec7522ca24ca52957ed2e4b31f7bfe382e786c7bd980d85,Sports,19.836600,0.396732,16.897983,0.871859,19.836600,2.541885,0.128141,1281.411761
0xfbf8451804f7e40e54cf5880b2804400476751653cdb4c41e15259fcb57ae3f8,Sports,605.000000,145.200000,568.750000,1.180083,605.000000,-108.950000,-0.180083,-1800.826446
0x47d3dc2e6c30955ef3fa433cef18c34a2c702cb4b8f13c59879d59aeaed56433,Sports,11.114775,1.457182,8.558377,0.901103,11.114775,1.099216,0.098897,988.968513
0xd347a778bb34777173fcd4ce6e499cd2ba16f96531def4705a7bb1e14718892c,Sports,199.916361,36.552008,178.445163,1.075436,199.916361,-15.080810,-0.075436,-754.355954
0xbb9364c122b1a5d4007e14ecac3371f9e1f97e4e9a2743566b9e56d927e258e5,Sports,26.250000,1.050000,25.200000,1.000000,26.250000,0.000000,0.000000,0.000000
0x1d0fd31d74b6013a6a64e997015cc58e1a1a9557bf73aa68adadc4d6ef11248a,Sports,1003.300000,356.618100,484.574957,0.838426,1003.300000,162.106943,0.161574,1615.737497
0x809cd1d9a25d389d99a887f82dcc0ca995b874dbe5bac0934411ebf5506df877,Sports,6681.774905,5232.043507,1159.932476,0.956628,6681.774905,289.798922,0.043372,433.715482
0x8f240aa001501a9b48f2714cb5560e9bfcbc70642a1086c739c492dd2757073e,Sports,1223.342217,1031.708088,186.317573,0.995654,1223.342217,5.316556,0.004346,43.459270
0x00843ede24a547f9dc3d69691bf33380fd1ca2c978e214402b45dae0110e7952,Sports,1291.468304,677.556233,173.590810,0.659054,1291.468304,440.321261,0.340946,3409.462386
0x9bbaac5a0429aeb50164eba5d85e6f57c07e0b10511c136bbe8da223f4b503fe,Sports,2330.032543,1702.306796,992.450102,1.156532,2330.032543,-364.724355,-0.156532,-1565.318716
0x9dbba955db4b0f562c5d2c4a3ff9c6bb5f7692bc3a2f56d81d6e1ba507a523de,Sports,7483.287948,1222.628673,5918.703956,0.954304,7483.287948,341.955319,0.045696,456.958655
0x56aa7c9cd3adea70592c3491ac5b150de01564504caf54fa311538e22eda9054,Sports,7108.923109,561.688093,5620.348119,0.869616,7108.923109,926.886897,0.130384,1303.835873
0xe71c2707df77f413e3250b328cd7a2d416b01c6dc4249426c02bab2a611ee617,Sports,4259.501438,149.591508,3429.931420,0.840362,4259.501438,679.978510,0.159638,1596.380516
0xe3b73c898c7012b40a0f715efb5bf3016b41136d2fbcf87249871ac408195fc1,Sports,209.083332,2.560135,184.818333,0.896190,209.083332,21.704864,0.103810,1038.096326
0x90d7b66f9c7aa02fb353f79c1758775cf91c4b3c554b5ff5bd40cc2720eacaee,Sports,80.848858,27.848860,15.600460,0.537414,80.848858,37.399538,0.462586,4625.858573
0x5071b06f4937d310af0674d3b181d517f04133154530c51e8c5f33aeeef1ef6f,Sports,1261.233143,776.088908,158.757061,0.741216,1261.233143,326.387174,0.258784,2587.841715
0xc0c731f09cb92730e89f9d2831357fe9f15125b10999efa8218fcf5797a5aac2,Sports,1628.042186,203.631718,178.869815,0.234946,1628.042186,1245.540653,0.765054,7650.542862
0xea0aa58b264d7292da2ffd5209138bbe342586f04ef59448a9e19f0025e5379c,Sports,1353.131306,608.931311,703.460266,0.969892,1353.131306,40.739729,0.030108,301.077426
0x5b36e389b4abdc0dcadbe73409d32c3c54de842496645083134fbf2cf5e1ce6c,Sports,13145.706998,6791.571439,6102.737579,0.980876,13145.706998,251.397980,0.019124,191.239604
0x54cb472b879b3b18d9c7f760d1086904fcfe04aaef5435c83580c6305ce8dc23,Sports,198.181817,99.381818,100.150237,1.006813,198.181817,-1.350238,-0.006813,-68.131297
0xd3adab65cce33953d8837df0c16143df2beb74b4c4a5f36b69cde96b1dd7e99f,Sports,18872.298452,9883.108266,6293.462836,0.857160,18872.298452,2695.727350,0.142840,1428.404366
0xc9c5b3fcd64b2795abd56debe51752865c4e13e3ed25c36438db3214aec45e5d,Sports,229.315984,166.399286,37.185986,0.887794,229.315984,25.730712,0.112206,1122.063615
0x30f8923c66db7a22408357f63018dc62ccfe3462caca3b4c3bae136dcc935503,Sports,6.250000,1.570517,4.250000,0.931283,6.250000,0.429483,0.068717,687.173393
0xe0dd148d0f47b7913518047862af442d9ed0b32ff1fce95340d8e317981c3121,Sports,10117.776195,3685.635009,4828.823231,0.841535,10117.776195,1603.317955,0.158465,1584.654497
0xd9137aa83298c4c2062f27f0e0992f197b70f200017040ae8031f06eeee8972e,Sports,3533.267444,1347.871049,2146.876408,0.989098,3533.267444,38.519987,0.010902,109.020864
0x78fb615c4b3983b77eb14d8712f492edc5a7827a27a37c9f675fa7faa1d64f35,Sports,363.451310,171.716996,88.411316,0.715717,363.451310,103.322998,0.284283,2842.829148
0xf148231c0bcba692ddf1be88d362667d87d112b9f734fa3fa01a79b340769ef8,Sports,19.200000,2.891000,13.824000,0.870573,19.200000,2.485000,0.129427,1294.270803
0x6f2835b5e341b5d068af66ac532d950b6d05e00e7d9cfd89c068d19882a89546,Sports,21.889577,1.716622,17.095718,0.859420,21.889577,3.077237,0.140580,1405.800175
0xf43e3d4a2d29078c33521d0a6bab439d511673d49b2beef31701297b15f5fd19,Sports,5.000000,3.250000,1.400000,0.930000,5.000000,0.350000,0.070000,699.999952
0x80f18f42dff676df86a1ca4e6e35b7f9aa520250d3cb9e8ee8c4f0bc1eac5dd0,Sports,54.463845,3.837944,40.178776,0.808182,54.463845,10.447125,0.191818,1918.176230
0xa0e31f289b8b033dc25dc206ac756357d08f73d40eb7f5d9af60644642a7046b,Sports,500.000000,75.000000,421.113122,0.992226,500.000000,3.886878,0.007774,77.737553
0xd5fb76d37180d7928cc2a4689f9effe1085cec140314980d1bf41a34da871642,Sports,552.303416,147.168567,371.143418,0.938455,552.303416,33.991431,0.061545,615.448501
0x7729b5a2780e8009d88e341a0c0e38273b05789c2c9218d20ed5c62abf06f28d,Sports,285.968740,18.558812,251.652492,0.944898,285.968740,15.757436,0.055102,551.019539
0x19433a6f3802df1d6d686968ed67cc4031a52f7a01f67b9734c3cadcd789f921,Sports,262.723329,211.849315,48.373532,0.990482,262.723329,2.500482,0.009518,95.175466
0xa6c4bc8705727b53dfd371a6da52825d41b8457ea7e1378a93b8191aa9371864,Sports,188.590000,3.433590,76.848420,0.425696,188.590000,108.307990,0.574304,5743.039926
0x7e8ab83bc431fb821fca30f0dc022436e8552ea84611995962ad2f40212c167b,Sports,2139.877886,1396.540781,473.248601,0.873783,2139.877886,270.088504,0.126217,1262.167834
0x90d4e269b0d505c897d9f3db46df707284a5871cf3ee7f4fde1c9d5caa244a65,Sports,3220.600071,431.038852,2578.316774,0.934408,3220.600071,211.244445,0.065592,655.916415
0x331cdf179601a079b1c173219f63d5b945f7935168ebddffad85d6e671f85d0f,Sports,45395.730503,38308.589125,6978.456552,0.997606,45395.730503,108.684826,0.002394,23.941640
0x6803ca3c33a24b48fc1c1123e231427cf70c754f9e5f2cac5af6dbb76f903f41,Sports,2110.436492,1184.126284,769.266448,0.925587,2110.436492,157.043760,0.074413,744.129288
0x9eab4f7176efb6dd82de55968ef4d6ed5f2a7f7a78ec6c057ab05b73f29d3373,Sports,36.876271,0.245678,32.487995,0.887662,36.876271,4.142598,0.112338,1123.377565
0xc420d7b4b1db682539bc5541aa29757c1eb2decb19b7b8f29988263da03a1f49,Sports,261.279068,226.829069,96.459015,1.237329,261.279068,-62.009016,-0.237329,-2373.286787
0x57bbb568f8cfde4249dc32ceee6f1a62fa25b756fdc61fa34eaaf48f2a7e4a67,Sports,1005.541184,687.068805,134.201291,0.816744,1005.541184,184.271088,0.183256,1832.556345
0xeba7dccd908e25687b9eb66df7ea71f2d35ec022b4f6c1b0feb17c795b973679,Sports,10.000000,0.100000,6.550000,0.665000,10.000000,3.350000,0.335000,3350.000000
0x1a07860c7d41d00ce12f5458894c0f654c4518c38c695f5e03dc018cc98ada21,Sports,2.380950,1.214284,0.380952,0.670000,2.380950,0.785714,0.330000,3300.000000
0x6658b7f84a9ce991b60e8addf0bb989aae54d3bce84223e1fa69394708677395,Sports,5.000000,0.100000,4.150000,0.850000,5.000000,0.750000,0.150000,1500.000000
0x6f5231702817988260b4b31bf911d377e3a0f8d21dcc3e2a3dacedb6e470ac06,Sports,16.949151,6.949152,11.740785,1.102706,16.949151,-1.740786,-0.102706,-1027.063661
0x19874ba4fa0cbf8ac2f4a40fabdcbc5d7ec646f51803ae4dc18d38af35dc8c32,Sports,1004.276665,733.246966,16.373458,0.746428,1004.276665,254.656241,0.253572,2535.717998
0x2e771151f9718674a9894144bbe78d06c0a21e4dc03224d3307f3bd99264507d,Sports,4.340000,0.347200,3.689000,0.930000,4.340000,0.303800,0.070000,700.000000
0xed4ada0f7e339f3d5dd8e65e4e4e04c495f64ded960e13d382675e166b399313,Sports,24.181566,0.341609,18.619806,0.784127,24.181566,5.220151,0.215873,2158.731624
0x6bd9ebb9b28aacee77ec9fce7063f47427e873f9ec0321a3433f575fc523c485,Sports,6223.114520,3029.574288,2621.723072,0.908114,6223.114520,571.817160,0.091886,918.860095
0x6b035637c230942345b20c2951cee7327acb5fb091c1fc013ebe7b98bd203ac4,Sports,2539.604990,1152.381803,1235.541644,0.940274,2539.604990,151.681543,0.059726,597.264312
0x524ec02da556d8832bae0da963269e58baeafce32ec59ee86e004012f074298d,Sports,195.281933,129.297635,23.433832,0.782108,195.281933,42.550466,0.217892,2178.924870
0x7abdd9d79a10a69c44978998a86cc7527a5c2ac37fcb7822c358bedde901c40d,Sports,4398.697810,650.341920,3573.652666,0.960283,4398.697810,174.703224,0.039717,397.170326
0xa68d83aff4688d6771e78d33a9637af1fd4252d224264d5f72697332fbb961cb,Sports,5.000000,0.350000,4.750000,1.020000,5.000000,-0.100000,-0.020000,-200.000039
0x631bd621d63eddb7044e05f76c494a5739fe4346d1f059bc585b5f26819b554c,Sports,8450.278354,6723.716758,1265.196523,0.945402,8450.278354,461.365073,0.054598,545.976184
0x106beb65198faec170f6de234abf2cf0f9a823b560d1e4ecd2cf99f8b887f5e0,Sports,6095.329686,4261.034636,1694.319209,0.977036,6095.329686,139.975841,0.022964,229.644413
0x5570d8ee7ba9a373d230b82f85462aedef69a69723264b54eba6e08afcb97b3f,Sports,195.526300,152.290341,9.776315,0.828874,195.526300,33.459644,0.171126,1711.260518
0x10a22dd9d4f7798efe7ebec94934a35e8531bf20090b8361cd8016c210d71184,Sports,7569.960017,5541.861000,906.325714,0.851813,7569.960017,1121.773303,0.148187,1481.874806
0x617c22d50475a34e4e58a7d71fb3629d3d11e4f2266c89efef05f6424659d300,Sports,47782.286935,16975.882460,26693.594974,0.913926,47782.286935,4112.809501,0.086074,860.739359
0xa678a87662f09113122bbc93843e6f95ddd51d5896f9e585c9e967081433e649,Sports,31764.036474,16442.569613,12556.106868,0.912941,31764.036474,2765.359993,0.087059,870.594641
0x713e497584739df7c461addeb01cbb09066ad484c8f2f5147807b1a0c9344301,Sports,16779.402577,6349.156413,10013.708522,0.975176,16779.402577,416.537642,0.024824,248.243428
0x4fc28bfda1a4bdb042b2ee8530599164b85b83a7678880b2e4b485c9b3a47b18,Sports,503.900000,397.808000,76.161037,0.940601,503.900000,29.930963,0.059399,593.986162
